gate array,0.8903366987
frequency response,0.8903366987
radio frequency,0.8899690017
programmable gate,0.8899690017
frequency domain,0.8856569856
equivalent circuit,0.8848647049
fuzzy logic,0.8814067737
signal process,0.8781173350
field programmable gate array,0.8773605126
image sensor,0.8767560716
phase noise,0.8740810653
current source,0.8729824460
digital filter,0.8727081774
power amplifier,0.8721868834
neural network,0.8699512896
digital circuit,0.8688139748
transmission line,0.8663590833
filter design,0.8656426696
mix signal,0.8655587041
field programmable gate,0.8650755065
wireless communication,0.8585425960
threshold voltage,0.8505185004
low noise amplifier,0.8484757919
data recovery,0.8448598476
electric field,0.8433585189
power transmission,0.8390127552
universal filter,0.8370641397
optical fiber,0.8359573490
monopole antenna,0.8343434501
power factor,0.8341386126
field programmable,0.8333536160
operational amplifier,0.8330878835
millimeter wave,0.8326753246
low energy,0.8316547908
wide band,0.8316127732
high efficiency,0.8296615996
duty cycle,0.8233049220
spread spectrum,0.8195841618
frequency division multiplex,0.8145563216
high level synthesis,0.8127366729
quantum dot,0.8125304416
design ultra low,0.8110785455
phase lock,0.8096458890
sense amplifier,0.8065185048
frequency division,0.7997126547
charge pump,0.7989197610
ultra wide,0.7965570398
plasma display,0.7962552767
programmable gate array,0.7957365862
biomedical application,0.7937382210
variable gain amplifier,0.7931489121
process variation,0.7927784959
low cost,0.7888082507
integrate circuit,0.7853583215
effect transistor,0.7818784227
voltage mode,0.7810565031
band pas filter,0.7793637108
quadrature oscillator,0.7773627035
boost converter,0.7762277811
mode universal,0.7677675821
voltage controll oscillator,0.7582411726
wide range,0.7570529966
field effect transistor,0.7567674015
delta modulator,0.7567442769
design methodology,0.7561988103
fully differential,0.7549101563
high resolution,0.7544420535
energy efficient,0.7536437307
phase shifter,0.7471137742
fully integrate,0.7455628779
low complexity,0.7450583818
voltage reference,0.7442626757
phase lock loop,0.7380936322
pas filter,0.7380858655
variable gain,0.7378630038
lock loop,0.7362774829
frequency synthesizer,0.7354605557
high frequency,0.7315870373
patch antenna,0.7295428500
analysis design,0.7267423170
antenna array,0.7250848628
fir filter,0.7245144278
area efficient,0.7220451785
voltage mode filter,0.7191061607
analog digital,0.7118919688
field effect,0.7077324999
controll oscillator,0.7042593003
adder cell,0.7012833612
error correct code,0.7003129631
dual band filter,0.6959106119
cross couple,0.6950021323
application design,0.6949048204
design analysis,0.6911617559
wireless power,0.6894481668
noise amplifier,0.6816667874
adiabatic logic,0.6784065412
compact dual band filter,0.6660935713
design implementation,0.6656096277
power consumption,0.6636376166
radio frequency identification,0.6623555858
power transfer,0.6581116310
ac plasma display,0.6544967846
digital converter,0.6498193780
power reduction,0.6460295913
circuit design,0.6455411550
fade channel,0.6376213823
energy harvest,0.6375658917
frequency response mask,0.6323708224
orthogonal frequency division multiplex,0.6319535683
orthogonal frequency division,0.6311010466
wireless power transmission,0.6268916078
display panel,0.6226811556
delta sigma,0.6110983926
quantum dot cellular automata,0.6052603903
open loop,0.6041221623
bit error rate,0.6008664116
ac plasma display panel,0.6000596124
array grate,0.5981350267
logic circuit,0.5954363355
high performance,0.5939370080
ultra low voltage,0.5934788127
clock data recovery,0.5870653749
error correct,0.5862231598
power efficient,0.5826046309
converter low,0.5821866846
multiple output,0.5805308675
electrical impedance tomography,0.5720238165
wireless power transfer,0.5644430024
digital controll,0.5622758877
design technique,0.5607710769
switch capacitor,0.5580915514
high gain,0.5528190846
sigma modulator,0.5505809379
high linear,0.5482758386
full adder cell,0.5395211443
ultra high,0.5391399257
high voltage,0.5376025204
ultra wide band,0.5351669841
quantum dot cellular,0.5310469399
low power bit,0.5251900339
impedance voltage mode,0.5237512961
successive approximation register,0.5151161413
mode filter,0.5136753293
defect ground structure,0.5115649147
band filter,0.5104117609
design low,0.5066185423
injection lock,0.5040805154
hand transmission line,0.4993061467
power gate,0.4955769111
pulse width,0.4937421189
trigger flip flop,0.4930600401
rf front end,0.4906771530
dropout regulator,0.4864361779
converter low power,0.4853685126
low power high,0.4756061103
phase shift,0.4731475341
thin film transistor,0.4697070301
resonant tunnel,0.4685183168
converter high,0.4655993720
two stage,0.4621636705
supply voltage,0.4570686061
real time,0.4558258301
design low power,0.4546431560
body bias,0.4533820747
sub threshold,0.4490801058
control system,0.4475504389
low power consumption,0.4471769392
thin film,0.4421562828
biomedical implant,0.4398708994
three phase,0.4388555993
digital converter low power,0.4375379174
low power application,0.4369301089
resonant tunnel diode,0.4351125248
logic design,0.4301961841
low dropout regulator,0.4293320105
ac plasma,0.4251414078
dot cellular automata,0.4235825080
low voltage low power,0.4231818061
performance analysis,0.4218110126
low power high performance,0.4218100559
low voltage low,0.4197798441
power divider,0.4161829803
digit serial,0.4132310758
low voltage current,0.4068997418
photonic crystal,0.4025102240
open loop resonator,0.4005724693
design ultra,0.3994792974
analog digital converter low power,0.3940560892
design ultra low power,0.3888372014
high precision,0.3876149971
application low,0.3836531896
electronically tunable,0.3778932534
substrate integrate,0.3765003093
application low power,0.3761089202
voltage low power,0.3716778033
division multiplex,0.3710572335
current conveyor,0.3707716544
dual band,0.3695096697
mode universal filter,0.3675227527
current mode,0.3524411072
high level,0.3515658921
low power low voltage,0.3510767975
power high,0.3488737231
rfid tag,0.3458008001
mach modulator,0.3408864844
deep submicron,0.3348511223
single stage,0.3320792890
voltage controll,0.3302847299
trade off,0.3285205340
hearing aid,0.3256453644
neural record,0.3240239935
power supply,0.3203620645
ultra low power application,0.3195957702
cell design,0.3169021237
delta sigma modulator,0.3161722212
class power amplifier,0.3091112714
low jitter,0.3068986780
mode quadrature oscillator,0.3065335242
adder low power,0.3029849972
notch filter,0.3025870092
sigma delta modulator,0.2999544665
flip flop,0.2971816764
common mode,0.2970829659
current mirror,0.2959968300
analog integrate circuit,0.2959521535
successive approximation,0.2952980160
digital converter low,0.2929301405
