frequency response,0.8930802546
frequency domain,0.8916828299
gate array,0.8873103384
radio frequency,0.8861174546
equivalent circuit,0.8831722310
transmission line,0.8803872264
neural network,0.8782898260
field programmable gate array,0.8722793850
fuzzy logic,0.8721500063
programmable gate,0.8702576828
field programmable gate,0.8687279943
image sensor,0.8673501183
data recovery,0.8568615020
phase noise,0.8537995321
signal process,0.8473522317
current source,0.8470751261
field programmable,0.8468215839
wireless communication,0.8418073302
power transmission,0.8395518458
low noise amplifier,0.8367641551
threshold voltage,0.8341002528
mix signal,0.8317300750
power amplifier,0.8306982168
filter design,0.8246181144
digital circuit,0.8214967165
optical fiber,0.8207235964
electric field,0.8168895763
low cost,0.8129615348
variable gain amplifier,0.8127587337
power factor,0.8127463876
effect transistor,0.8106080982
digital filter,0.8096092646
duty cycle,0.8092701683
high level synthesis,0.8091674490
millimeter wave,0.8088240008
quantum dot,0.8082474083
design ultra low,0.8080186756
spread spectrum,0.8067574369
noise amplifier,0.8038068876
operational amplifier,0.8026799343
programmable gate array,0.8009082287
monopole antenna,0.7980400639
process variation,0.7980373583
wide band,0.7958048468
high frequency,0.7937351234
voltage mode,0.7890971339
frequency division multiplex,0.7875512052
field effect transistor,0.7873131724
integrate circuit,0.7871536791
patch antenna,0.7853407336
voltage reference,0.7850556476
high efficiency,0.7816427327
wireless power,0.7742694092
design implementation,0.7735229842
variable gain,0.7734232807
charge pump,0.7721725156
universal filter,0.7699485269
plasma display,0.7666045836
phase lock loop,0.7644724371
sense amplifier,0.7639756444
fully differential,0.7618317351
frequency division,0.7592108043
voltage mode filter,0.7549395744
delta modulator,0.7530008851
boost converter,0.7510759150
analysis design,0.7507431507
design methodology,0.7499277351
ultra wide,0.7485917049
phase shifter,0.7465321823
wide range,0.7455775733
adder cell,0.7440729780
lock loop,0.7422507701
quadrature oscillator,0.7405130746
area efficient,0.7405006507
power transfer,0.7368092050
phase lock,0.7330799471
high resolution,0.7330652391
field effect,0.7279163614
biomedical application,0.7254852401
circuit design,0.7253617404
antenna array,0.7245262230
low energy,0.7232611364
cross couple,0.7228584555
error correct code,0.7160390753
fir filter,0.7156476357
band pas filter,0.7123958901
power reduction,0.7117316974
fully integrate,0.7112360363
mode universal,0.7014406212
low complexity,0.6958421093
fade channel,0.6905843575
controll oscillator,0.6891586304
frequency response mask,0.6861727149
pas filter,0.6824616449
energy efficient,0.6819523803
analog digital,0.6806211601
compact dual band filter,0.6758208988
adiabatic logic,0.6755179551
array grate,0.6739542692
high gain,0.6719561929
delta sigma,0.6695713154
logic circuit,0.6691503933
bit error rate,0.6669083230
orthogonal frequency division multiplex,0.6644376831
frequency synthesizer,0.6637160793
voltage controll oscillator,0.6625199022
wireless power transmission,0.6622953689
design analysis,0.6619659121
orthogonal frequency division,0.6599289467
dual band filter,0.6513187965
radio frequency identification,0.6478864179
open loop,0.6478583797
application design,0.6459510157
multiple output,0.6410808694
high linear,0.6389995855
error correct,0.6310737680
power consumption,0.6253404273
energy harvest,0.6229026781
ac plasma display,0.6133330470
clock data recovery,0.6090285948
high performance,0.6056508335
mode filter,0.6050677869
digital converter,0.5917974653
power efficient,0.5856713513
successive approximation register,0.5836476514
display panel,0.5828661814
quantum dot cellular automata,0.5759583474
sigma modulator,0.5713831361
hand transmission line,0.5682838839
electrical impedance tomography,0.5607389961
quantum dot cellular,0.5550816821
ultra low voltage,0.5522305037
converter low,0.5505928478
switch capacitor,0.5482274070
digital controll,0.5469379819
band filter,0.5468705748
power gate,0.5414219984
defect ground structure,0.5391377288
pulse width,0.5329058354
design low,0.5327817651
two stage,0.5230166792
full adder cell,0.5198096980
power divider,0.5158384332
ultra wide band,0.5149317678
ac plasma display panel,0.5116583337
trigger flip flop,0.5101103184
impedance voltage mode,0.5080692675
phase shift,0.5035687502
wireless power transfer,0.4973299716
low power bit,0.4938390886
body bias,0.4920725635
performance analysis,0.4908498311
resonant tunnel,0.4871767301
substrate integrate,0.4826171714
dropout regulator,0.4822493149
supply voltage,0.4822373768
dot cellular automata,0.4818382362
design low power,0.4809785952
real time,0.4796431882
high voltage,0.4778696439
injection lock,0.4757729235
resonant tunnel diode,0.4691461595
low power application,0.4683037529
thin film,0.4681809880
digit serial,0.4681724108
delta sigma modulator,0.4627574681
voltage controll,0.4582419138
design technique,0.4570627466
rf front end,0.4539357456
open loop resonator,0.4537725082
digital converter low power,0.4423204945
ac plasma,0.4370083321
low power high,0.4359956770
low dropout regulator,0.4348718925
mode universal filter,0.4284252766
thin film transistor,0.4220343842
high precision,0.4186819303
low voltage low power,0.4169375378
three phase,0.4162107920
current conveyor,0.4147807527
