mobile computing,0.9385236867
fault tolerance,0.9360107678
multi agent system,0.9359885196
base station,0.9335907833
wi fi,0.9331970196
mobile communication,0.9330295584
mobile device,0.9318132791
web service,0.9290547970
virtual machine,0.9284184267
social network,0.9270503765
game theoretic,0.9259333462
performance analysis,0.9257804836
access control,0.9257804836
fault tolerant,0.9253130624
wireless communication,0.9252455103
pervasive computing,0.9229640210
mobility management,0.9218870827
cloud computing,0.9216603824
wide area,0.9210571934
smart card,0.9207527487
ubiquitous computing,0.9203498044
intrusion detection,0.9177672374
data stream,0.9170476319
resource allocation,0.9159227620
multi agent,0.9154885143
load balance,0.9153130624
spread spectrum,0.9127872362
authentication scheme,0.9037796950
data center,0.9017131388
wireless lan,0.9003492115
performance evaluation,0.8978445292
power management,0.8921600638
access network,0.8916674959
privacy policy,0.8877441506
wireless mesh network,0.8854631775
grid computing,0.8830416232
high performance,0.8819573873
overlay network,0.8814864610
cellular network,0.8809523912
signature scheme,0.8806855613
context aware,0.8772101817
wireless network,0.8768681746
neural network,0.8691515995
power control,0.8689795560
mobile ad hoc network,0.8635332247
secret share scheme,0.8624027946
body sensor,0.8612191144
smart grid,0.8603678825
fade channel,0.8600268249
resource discovery,0.8597830109
mesh network,0.8587223829
resource management,0.8581195517
cloud storage,0.8554518559
computing environment,0.8522903976
dependability roundup,0.8499860104
power allocation,0.8498095500
security privacy,0.8495686569
wireless sensor network,0.8461070588
radio network,0.8441510072
physical layer,0.8413018430
network management,0.8397972829
secret share,0.8356999794
cloud environment,0.8339142514
cognitive radio,0.8308944134
allocation scheme,0.8275862577
video stream,0.8223286253
data aggregation,0.8188555842
secret key,0.8182922828
algorithm wireless sensor,0.8110676914
communication network,0.8022412664
policy dependability,0.7992784418
cognitive radio network,0.7904246990
public key,0.7884757130
mobile agent,0.7754609967
network distribute,0.7742628374
energy efficiency,0.7651355956
key distribution,0.7630061594
efficient data,0.7589053650
qos aware,0.7575371621
grid environment,0.7523915918
vehicular ad hoc,0.7331494296
share scheme,0.7287163541
wireless mobile,0.7279190040
policy dependability roundup,0.7217062188
privacy preserve,0.7203656875
cluster wireless sensor network,0.7200815134
key management,0.7199051681
spectrum sense,0.7195158804
radio resource management,0.7180687786
privacy policy dependability roundup,0.7115152649
scheme wireless sensor,0.6995002276
rfid tag,0.6991988209
service orient,0.6971904903
network efficient,0.6936279762
security privacy policy,0.6932902579
network data,0.6917026758
