multi agent system,0.9069578620
mobile device,0.8913548165
access control,0.8911911157
ubiquitous computing,0.8896524993
virtual machine,0.8890956692
web service,0.8886549435
performance analysis,0.8811911157
wireless communication,0.8803145471
mobility management,0.8797315700
smart card,0.8780115744
authentication scheme,0.8775429345
resource discovery,0.8769074532
multi agent,0.8736953745
game theoretic,0.8729659583
fault tolerance,0.8717012430
spread spectrum,0.8716688021
pervasive computing,0.8707309176
cloud computing,0.8687114022
social network,0.8681353687
body sensor,0.8665341908
power management,0.8663033283
security privacy,0.8658798420
wide area,0.8631711936
resource allocation,0.8616071484
wi fi,0.8615147468
load balance,0.8605964097
fault tolerant,0.8605964097
signature scheme,0.8604857086
data center,0.8589743311
base station,0.8587321883
power control,0.8584633627
computing environment,0.8584252080
performance evaluation,0.8559770132
access network,0.8548342063
data stream,0.8531858057
mobile communication,0.8523030771
privacy policy,0.8509475916
wireless mesh network,0.8470769053
resource management,0.8466693041
high performance,0.8455035141
mesh network,0.8444159535
network management,0.8441620932
mobile computing,0.8430480555
intrusion detection,0.8426475408
wireless network,0.8388540688
smart grid,0.8377953290
grid computing,0.8360536940
secret share scheme,0.8347415949
neural network,0.8344588793
cellular network,0.8310348561
power allocation,0.8288064978
wireless lan,0.8283205414
mobile ad hoc network,0.8162335392
physical layer,0.8144336256
cognitive radio,0.8089668975
context aware,0.8056845485
cloud storage,0.8020138752
data aggregation,0.8009161811
fade channel,0.7991795383
cloud environment,0.7973514968
overlay network,0.7930277830
secret share,0.7901622992
cognitive radio network,0.7869339472
wireless sensor network,0.7868092631
communication network,0.7863897619
dependability roundup,0.7861250665
video stream,0.7812447986
radio network,0.7739268573
secret key,0.7731627514
network distribute,0.7717497870
public key,0.7702929486
key distribution,0.7606148737
efficient data,0.7556403517
key management,0.7551683203
energy efficiency,0.7525309814
cluster wireless sensor network,0.7520312224
algorithm wireless sensor,0.7481034942
allocation scheme,0.7392598703
vehicular ad hoc,0.7352474024
distribute computing,0.7322576236
policy dependability,0.7320891291
ad hoc,0.7240048502
energy management,0.7151398291
wireless mobile,0.7134649048
privacy policy dependability roundup,0.7129880749
data management,0.7120819612
area network,0.7101646021
heterogeneous wireless network,0.7083361787
spectrum sense,0.6991207842
energy efficient,0.6960481932
multiple access,0.6948031489
location aware,0.6926851673
security privacy policy,0.6917007017
mobile agent,0.6909260831
network adaptive,0.6832155123
route protocol wireless sensor network,0.6828706061
network efficient,0.6824094952
qos aware,0.6807621465
privacy policy dependability,0.6780013611
privacy preserve,0.6770650300
detection wireless sensor,0.6749077908
scheme wireless sensor,0.6743763371
mobile network,0.6726258754
route wireless,0.6716574820
network data,0.6715031337
power efficient,0.6703572819
secure communication,0.6658851300
algorithm wireless,0.6630448773
provably secure,0.6591540572
algorithm wireless sensor network,0.6578211881
context aware service,0.6551195021
security privacy policy dependability roundup,0.6545335022
grid environment,0.6485973327
route protocol,0.6469373365
share scheme,0.6452603858
wireless ad hoc network,0.6434925792
security privacy policy dependability,0.6415733250
public key encryption,0.6412403574
route protocol mobile ad,0.6393604879
radio resource management,0.6385252341
attribute encryption,0.6341599127
network chip,0.6338103363
route algorithm,0.6285973327
data share,0.6267007850
key exchange,0.6262531744
wireless ad hoc,0.6252197588
scheme wireless sensor network,0.6246343899
energy efficient cluster,0.6232408790
network service,0.6209302134
detection wireless sensor network,0.6209214243
network dynamic,0.6197988160
radio resource,0.6166169360
control scheme,0.6162799948
wireless mesh,0.6142203405
peer peer network,0.6136454609
denial service,0.6126094017
route protocol mobile ad hoc,0.6076463875
energy efficient data,0.6060832376
aware service,0.6049596829
delay tolerant,0.6043485583
route wireless sensor,0.6042074780
service orient,0.6036556322
tolerant network,0.6025670303
key agreement,0.5981983062
rfid tag,0.5979604078
mobile cloud computing,0.5955405351
route wireless sensor network,0.5950976504
underwater sensor network,0.5950405963
admission control,0.5937595425
vehicular ad,0.5928505223
file share,0.5927157976
network optimal,0.5849281092
wireless body,0.5845166860
policy dependability roundup,0.5837359938
qos provision,0.5796114080
management scheme,0.5795303826
cloud computing environment,0.5782834945
route wireless ad hoc network,0.5759851434
data grid,0.5759237560
cloud data,0.5724623881
authenticate key exchange,0.5711383576
data gather,0.5693889487
authentication protocol,0.5615317829
sensor network energy,0.5589321630
scheme wireless,0.5576669648
mobile wireless sensor network,0.5564945820
vehicular ad hoc network,0.5542488257
control protocol,0.5526732994
wireless body area,0.5505000369
grid resource,0.5485906253
mobile sensor network,0.5484856420
power aware,0.5474075141
mobile ad hoc wireless network,0.5473948785
congestion control,0.5458926503
protocol wireless sensor,0.5436644693
wireless access network,0.5427983386
cluster wireless sensor,0.5417024514
network cross layer design,0.5405750371
heterogeneous network,0.5398077614
advance encryption standard,0.5371251552
route wireless ad hoc,0.5369919321
ad hoc wireless,0.5351102383
network performance,0.5349743500
division multiple,0.5339272691
support mobile,0.5339253486
protocol mobile,0.5331106385
game theoretic approach,0.5327534458
location service,0.5312232036
protocol wireless,0.5294697323
protocol wireless sensor network,0.5288639699
mobile cloud,0.5286595043
network traffic,0.5228806781
elliptic curve,0.5136526644
communication channel,0.5083159958
network cross,0.5030396761
network cross layer,0.5024696401
user authentication scheme,0.5019637142
wireless ad,0.5011017905
route protocol wireless sensor,0.5001920347
aware schedule,0.4992679341
body area network,0.4983583674
protocol vehicular ad hoc network,0.4976075745
wireless body sensor network,0.4969127498
network security,0.4967627362
route protocol mobile ad hoc network,0.4937778858
network mobile,0.4895796256
hoc wireless network,0.4881172203
wireless local area network,0.4867749088
improve performance,0.4864973995
protocol mobile ad,0.4859768385
wireless body area network,0.4844301524
wireless sensor network energy,0.4831192976
heterogeneous wireless sensor network,0.4826491388
relay network,0.4821040782
framework wireless sensor,0.4812542112
division multiple access,0.4810911054
vehicular ad hoc network survey,0.4810107691
mobile sensor,0.4804531130
mac protocol,0.4792312036
energy aware,0.4790498400
sensor network data,0.4747178370
route protocol mobile,0.4746232799
protocol mobile ad hoc network,0.4744701058
data access,0.4729864645
protocol mobile ad hoc,0.4722061528
ieee wireless,0.4697342650
wireless mobile network,0.4690357836
framework wireless sensor network,0.4687995297
localization wireless sensor network,0.4672773986
cognitive radio ad hoc network,0.4656360644
mobile ad,0.4591223869
data aggregation wireless sensor,0.4566148822
hoc wireless,0.4541043716
multimedia wireless network,0.4522268864
generation wireless,0.4493775734
oblivious transfer,0.4485848275
desktop grid,0.4481500944
wireless sensor actor network,0.4451775754
call admission control,0.4446088853
design implementation,0.4444931110
protocol vehicular ad hoc,0.4410710726
relay selection,0.4407244122
aggregation wireless sensor network,0.4390160099
management wireless network,0.4380894656
radio access network,0.4373595045
cloud radio access network,0.4367821890
bandwidth allocation,0.4351323583
energy consumption,0.4341516520
control wireless network,0.4280894656
group key,0.4250455778
network cloud,0.4233472289
wireless body sensor,0.4219880848
unstructur peer peer network,0.4209231904
mac layer,0.4202871733
call admission control scheme,0.4201457218
body area,0.4198071051
delay tolerant network,0.4193515870
channel assignment,0.4178576118
editorial peer peer network application,0.4164914849
underwater acoustic,0.4161289150
network resource,0.4152801224
aggregation wireless sensor,0.4145436404
quality service,0.4133989858
grid network,0.4133472289
mobile ad hoc,0.4059546203
code division multiple access,0.4050953891
admission control scheme,0.4027408488
ad hoc network survey,0.3998967061
peer peer network application volume,0.3995777905
cross layer design,0.3986032173
distribution scheme,0.3958523011
local area network,0.3936760050
theoretic approach,0.3930051141
preserve data,0.3923412279
code division multiple,0.3895934758
network mobility,0.3881301239
authenticate key,0.3877310669
local area,0.3875410683
ad hoc wireless network,0.3875348996
access control protocol,0.3857876926
network aware,0.3856797176
heterogeneous wireless,0.3844681668
sensor network mobile,0.3842128025
denial service attack,0.3819684744
network energy efficient,0.3789763201
interconnection network,0.3788658235
body sensor network,0.3780847845
channel allocation,0.3779624608
video demand,0.3770059079
ad hoc network,0.3755246052
hoc network survey,0.3739129486
cross layer,0.3737910449
peer peer network application,0.3711732011
multimedia wireless,0.3700361580
network application volume,0.3690434494
broadband wireless,0.3688091895
privacy protection,0.3688081581
data mining,0.3676301234
management framework,0.3651489315
content distribution,0.3644428178
layer design,0.3640870443
content delivery,0.3633294510
cooperative spectrum sense,0.3615999958
key distribution scheme,0.3612897517
service provision,0.3584715698
key assignment scheme,0.3575423305
improve performance wireless,0.3571782538
hoc network,0.3548988597
pervasive computing environment,0.3535568866
network sensor,0.3528349753
route wireless ad,0.3518677153
multi tier,0.3511651819
large scale,0.3500759708
secret key agreement,0.3489342468
user authentication,0.3482509306
network route,0.3470342311
wireless relay network,0.3452304911
network performance analysis,0.3450874336
low cost,0.3449609052
internet thing,0.3439407710
stream service,0.3438726015
wireless sensor network mobile,0.3432842311
mesh network cross layer,0.3426759518
resource share,0.3412023120
sensor network,0.3410142765
channel estimation,0.3401772563
sensor network mobile sink,0.3397533129
management system,0.3385810667
communication system,0.3385810667
peer network application,0.3382762686
peer network application volume,0.3359076511
network access,0.3348521911
low power,0.3336756689
data hide,0.3328578768
multicast route protocol,0.3295157787
information service,0.3286998960
cloud radio access,0.3278034024
mobile social network,0.3272423648
aware route,0.3270433942
control wireless,0.3264734019
structure peer peer,0.3253942761
state estimation,0.3252112701
packet radio network,0.3242462467
key encryption,0.3240841139
computational grid,0.3236187436
end end,0.3222532716
key generation,0.3210830270
unstructur peer peer,0.3200778902
service selection,0.3194682507
protocol ad hoc,0.3191685147
wireless sensor,0.3185388789
underwater sensor,0.3164448725
wireless sensor actor,0.3161186992
mesh network cross,0.3152034932
schedule algorithm,0.3144953862
radio access,0.3138563958
data broadcast,0.3124219810
network mobile sink,0.3119621660
efficient cluster,0.3107235206
cloud computing security,0.3106385061
multicast communication,0.3085940095
network joint,0.3073405430
hybrid cloud,0.3055347726
sensor network cloud,0.3052407295
assignment scheme,0.3027272959
network energy,0.3015682095
mobile wireless,0.3007407295
location privacy,0.3000243384
wireless sensor network mobile sink,0.2998149683
wireless sensor network survey,0.2996322787
differentiate service,0.2985330743
group communication,0.2981125078
service discovery,0.2980707419
trust computing,0.2968821040
channel allocation scheme,0.2964465170
low latency,0.2962433285
wireless data,0.2950111543
fuzzy logic,0.2941565310
cooperative communication,0.2941237501
protocol network,0.2929939385
management network,0.2929939385
geographic route,0.2929651937
network schedule,0.2923409299
renewable energy,0.2921666047
sensor network energy efficient,0.2920923576
key exchange protocol,0.2918535558
network secure,0.2874052996
editorial peer peer network,0.2863241065
data network,0.2860668551
data centric,0.2842152882
protocol vehicular ad,0.2834262944
multimedia stream,0.2832264896
mobile wireless sensor,0.2821678129
ieee mac,0.2818182466
layer security,0.2815105685
network channel,0.2813415774
peer peer system,0.2810043960
physical layer security,0.2801456160
key establishment,0.2788851987
multimedia content,0.2785946606
forward relay,0.2785946606
health monitor,0.2783614701
mobile social,0.2773878004
relay channel,0.2769257806
wireless sensor network energy efficient,0.2755722536
encryption scheme,0.2752185911
policy attribute encryption,0.2747048330
network survey,0.2744947666
network application,0.2744144940
multi user detection,0.2742918324
network analysis,0.2738724614
privacy preserve data,0.2734160798
live video,0.2731973246
topology control,0.2728373548
