text mining,0.9186126105
information technology,0.9164241771
semantic web,0.9154081478
content analysis,0.9147910972
special topic,0.9133853378
web search,0.9115739800
social network,0.9097102096
citation analysis,0.9062668781
information science,0.9055701803
web search engine,0.9036709871
user profile,0.9017882339
world wide web,0.8992931126
social media,0.8932185301
neural network,0.8924297345
semantic similarity,0.8913734843
health informatics,0.8905403692
impact factor,0.8897431657
topic model,0.8891160545
data mining,0.8885626363
artificial intelligence,0.8884346008
foreword special,0.8877180508
social science,0.8876417631
knowledge discovery,0.8873538919
natural language,0.8868556033
sentiment analysis,0.8867428873
big data,0.8847816289
open access journal,0.8824461460
open access,0.8814652530
search engine,0.8795749317
social tag,0.8789538919
library catalog,0.8788862723
language model,0.8784481400
peer review,0.8776640037
information retrieval,0.8716021327
content image,0.8687328036
editorial introduction special,0.8605007628
text classification,0.8591949670
text categorization,0.8566278186
seek behavior,0.8539892837
theory practice,0.8529682882
relevance judgment,0.8518128182
relevance feedback,0.8458095550
question answer,0.8414159045
similarity measure,0.8366964626
literature review,0.8362754138
domain specific,0.8353875013
context sensitive,0.8254797631
select paper ieee,0.8075359915
content image retrieval,0.8048045995
paper special,0.8033005622
editorial introduction,0.8031754393
peer peer,0.8029278310
search result,0.7932805657
systematic literature review,0.7921179819
image retrieval,0.7914259728
opinion paper,0.7853771655
editorial special section,0.7823867697
knowledge data engineer,0.7782483014
wide web,0.7779999207
ieee access special,0.7743705449
document retrieval,0.7674919981
research agenda,0.7669721423
guest editor introduction special,0.7667629547
guest editorial introduction,0.7667609886
long term,0.7638582698
latent semantic index,0.7627595517
international conference,0.7624341428
editor introduction special,0.7576720456
arabic text,0.7515587272
guest editorial introduction special section,0.7501339110
editor foreword special,0.7451202025
library information science,0.7330221030
online catalog,0.7187515186
special theme,0.7160813343
journal article,0.7101196950
library information,0.7098385614
guest editor introduction special section,0.7093680534
latent semantic,0.7009191824
web page,0.7005955616
guest editorial special select paper,0.6990292603
query expansion,0.6980277183
introduction special topic,0.6949803935
international workshop,0.6863291159
ieee access special section,0.6817607622
guest editor foreword,0.6811604196
special topic section,0.6705396402
introduction special topic section,0.6689252186
digital library,0.6617145016
section international conference data engineer,0.6598694368
document cluster,0.6516671594
introduction special section,0.6420125955
editorial introduction special section,0.6357295518
cross language information,0.6351645942
introduction special,0.6341941434
editor foreword,0.6254660378
guest editorial special,0.6177454366
end user,0.6119995877
information retrieval system,0.6043662925
natural language process,0.5998737570
workshop report,0.5943449618
knowledge management,0.5932223941
citation impact,0.5921885840
special select paper,0.5826203172
ieee access special section editorial,0.5809306151
machine learn,0.5780723780
structural realism,0.5774121431
introduction special theme,0.5768363524
editorial special select paper,0.5765893581
access special section editorial,0.5696620591
web site,0.5633025627
cross language information retrieval,0.5625921399
information seek,0.5625768816
search behavior,0.5604039218
special section international conference data engineer,0.5600963735
world wide,0.5595679755
guest editorial special section,0.5509500148
electronic publish,0.5506131129
scientific literature,0.5472447419
academic library,0.5448070201
engineer guest,0.5391112642
philosophy science,0.5266162681
editor introduction special section,0.5234945083
social science humanity,0.5232669171
special section international conference data,0.5179850392
online search,0.5167468206
select paper,0.5165776445
guest editorial,0.5133047508
language information retrieval,0.5122185026
user preference,0.5078978013
editorial math log,0.5042973900
editorial board change,0.5034973900
special section editorial,0.5034416787
access special section,0.5004962174
conference data engineer,0.4978049687
international conference data engineer,0.4972861283
retrieval system,0.4942173960
editorial board,0.4939624250
biomedical health informatics,0.4891543727
text retrieval,0.4830464811
select peer review article,0.4799924839
xml document,0.4790602443
structure document,0.4787981548
part ii,0.4774089617
special select,0.4765064151
information system,0.4748637649
section international conference,0.4742973900
automatic query expansion,0.4735373048
select article,0.4711602456
software engineer,0.4685127572
interactive information retrieval,0.4634348133
research front,0.4604128730
historical document,0.4554755386
editorial special select,0.4535973522
guest editorial special select,0.4475143972
high cite,0.4457093940
retrieval effectiveness,0.4420853808
statistical analysis data mining,0.4356251618
web search result,0.4324344280
controll vocabulary,0.4284714026
name entity,0.4274051449
scientific realism,0.4269621724
guest editorial introduction special,0.4125257665
link open data,0.4122934052
foreword guest editor,0.4113549033
formal method,0.4105967606
information seek behavior,0.4050739201
data engineer,0.4010297853
cognitive style,0.4009506167
automatic index,0.3938835547
collaborative filter,0.3916157949
ieee transaction,0.3889358123
end user search,0.3867668944
select peer review,0.3862913076
data source,0.3836109627
geographic information,0.3834103658
title word,0.3744331031
sentiment classification,0.3725727721
preface special,0.3722100445
special computational,0.3690465618
section international conference data,0.3680825598
special best paper,0.3602829649
cross language,0.3584575950
digital age,0.3579101025
educational activity board award,0.3559464039
international conference data,0.3556977819
information science research,0.3532011592
paper guest,0.3524674287
user search behavior,0.3518605259
copper mountain,0.3500203200
geographic information system,0.3486662243
best paper,0.3469925372
special select paper guest,0.3417966702
information theoretic,0.3400791996
ieee access,0.3369962302
full text,0.3353854971
public health,0.3330384477
editorial special,0.3326947468
ad hoc,0.3323998021
web service,0.3279538319
cross domain,0.3275453130
link open,0.3263236112
cross lingual,0.3260057014
link data,0.3245491120
board change,0.3233696480
citation network,0.3223268897
access journal,0.3186405132
guest editorial select paper,0.3179626431
guest editor introduction,0.3172109544
usa november workshop,0.3129482548
bibliographic database,0.3127943445
systematic literature,0.3125277955
information seek mediate search,0.3122164413
latent topic,0.3108242396
comparative analysis,0.3104077164
keyword search,0.3092497123
journal citation,0.3083380170
texas usa november workshop,0.3073125270
peer review article,0.3017786785
community question answer,0.2995137128
information seek mediate search part,0.2991944900
recommender system,0.2967163493
foreword guest,0.2943140503
guest editorial special guest editorial,0.2911412238
special section international,0.2897842128
copper mountain conference,0.2855148744
state art,0.2814718335
semantic index,0.2787548411
ground theory,0.2770417878
special section international conference,0.2765308357
geographic information retrieval,0.2755291304
ieee international,0.2741919237
book review,0.2734437071
editor introduction,0.2696171273
word spot,0.2682818601
word sense,0.2612443197
journal impact,0.2571056346
biomedical health,0.2560593187
select paper guest,0.2545296930
large scale,0.2530290023
information need,0.2523362818
question answer system,0.2511698856
special section,0.2489639423
statistical analysis data,0.2465339875
texas usa november workshop report,0.2456580450
library congress,0.2448168938
editorial select paper,0.2418127655
seek mediate search part,0.2407167501
scientific journal,0.2389885406
article workshop,0.2378753353
citation count,0.2348220282
scholar communication,0.2325046384
gene ontology,0.2316573336
feature selection,0.2295529017
paper guest editorial special,0.2267741779
mutual information,0.2219718693
usa november workshop report,0.2193179432
guest editor,0.2192198840
paper ieee,0.2186802062
special advance,0.2182503772
search strategy,0.2182199226
li journal,0.2170504906
texas usa,0.2159464039
data base,0.2133079581
science humanity,0.2119430647
bibliographic couple,0.2105815999
first international,0.2067876004
engineer guest editor introduction,0.2065317110
mental model,0.2056568524
educational activity,0.2037961736
seek mediate search,0.2035430647
author citation analysis,0.2026552140
november workshop,0.2026503936
statistical analysis,0.1998639478
editorial math log editorial,0.1976610802
editorial math,0.1946820696
section international conference data engineer guest,0.1912288814
international conference data engineer guest,0.1912288814
conference data engineer guest,0.1909954358
relevance criteria,0.1899051031
data fusion,0.1885017452
editorial special guest editorial,0.1863367779
author citation,0.1860167950
systematic review,0.1833079581
scientific publication,0.1831508680
educational activity board,0.1816056034
inference best explanation,0.1811197939
editor foreword guest,0.1781277320
mathematical model,0.1770278194
editor foreword guest editor foreword,0.1764052128
