multi agent system,0.9014803841
petri net,0.8968985480
optimal control,0.8924016351
steady state,0.8916449507
adaptive control,0.8909531405
recurrent neural network,0.8878072258
mobile robot,0.8855923689
state space,0.8853524504
discrete event,0.8849991877
fault tolerant,0.8841820666
model predictive control,0.8838150344
frequency domain,0.8828043913
neural network,0.8785270769
predictive control,0.8778150344
induction motor,0.8774197068
parameter estimation,0.8729690585
differential equation,0.8692496660
input output,0.8672440200
frequency response,0.8662977206
state estimation,0.8534353068
attitude control,0.8484102876
fuzzy logic,0.8425939707
nonlinear control,0.8381274665
optimal design,0.8341867305
robust control,0.8334362016
stability analysis,0.8329270524
network switch,0.8316841271
linear model,0.8252164117
infinite horizon,0.8234016718
model predictive,0.8233282773
motion control,0.8172067316
motor drive,0.8086593995
model reference,0.8082713289
high order,0.8080824509
strict feedback,0.8077932362
piecewise linear,0.8040736551
class nonlinear,0.8006114223
output feedback,0.7993768393
complex network,0.7990585440
fault detection,0.7924956977
terminal slide mode,0.7914205013
robust stability analysis,0.7903817786
input saturation,0.7750508088
estimation linear,0.7706968515
input state stability,0.7691892408
recurrent neural,0.7685365687
small gain,0.7684463741
piecewise affine,0.7677294592
optimal control problem,0.7654109970
controller design,0.7634675489
stability neural network,0.7597881707
output regulation,0.7533453273
control distribute,0.7530289117
static output feedback,0.7519836831
nonlinear output,0.7441833320
stability stabilization,0.7434420465
distribute control,0.7399336180
dynamic program,0.7377020625
reinforcement learn,0.7360690881
feedback neural,0.7352164117
nonlinear adaptive control,0.7337535405
adaptive control linear,0.7337535405
internal model,0.7304819520
identification nonlinear,0.7283956469
gain schedule,0.7257185784
model control,0.7249141782
open loop,0.7244861314
unknown input,0.7234605954
network controller,0.7201998215
adaptive observer,0.7186586396
reference adaptive,0.7178519632
switch neural network,0.7175857665
actuator saturation,0.7169730770
stability neural,0.7160381707
nonlinear optimal,0.7160381707
nonlinear multi,0.7132270564
adaptive optimal,0.7121110664
asymptotic stability,0.7120766669
fractional order,0.7119324854
output feedback nonlinear,0.7101998215
model predictive control nonlinear,0.7094536491
control switch,0.7086568922
neural network nonlinear,0.7076852296
robot manipulator,0.7059883505
design robust,0.7052370235
design linear,0.7050816324
linear dynamic,0.7045440632
exponential stability,0.7036480954
stochastic linear,0.7024229758
disturbance attenuation,0.7018085590
linear stochastic,0.7015122015
analysis design,0.6963231994
communication delay,0.6947879409
state delay,0.6913033223
stability criteria,0.6908979338
linear quadratic,0.6907498418
stability linear,0.6901998215
feedback adaptive,0.6901998215
delay state,0.6901998215
network discrete,0.6901720437
global asymptotic stability,0.6870926487
pole assignment,0.6863781826
stability nonlinear,0.6860381707
stabilization nonlinear,0.6859977418
robust control nonlinear,0.6841593806
control continuous,0.6839433640
output feedback model,0.6835979374
flexible link manipulator,0.6815093548
switch network,0.6813212981
neural network model,0.6807477667
higher order,0.6807142359
switch control,0.6801998215
identification control,0.6801998215
feedback robust,0.6801998215
design nonlinear,0.6801998215
controller linear,0.6801998215
strict feedback form,0.6798884066
network model,0.6793122611
network robust,0.6789057039
linear state,0.6789057039
model robust,0.6784395550
analysis discrete,0.6783362470
instrumental variable,0.6782365572
controller nonlinear,0.6770508651
nonlinear model,0.6756803167
nonlinear distribute,0.6750759700
stabilization class nonlinear,0.6735947822
adaptive dynamic,0.6732725154
trajectory track,0.6726932637
adaptive dynamic program,0.6725442055
network state,0.6713033223
internal model control,0.6702899512
global asymptotic,0.6698617020
vary nonlinear,0.6689057039
robot control,0.6689057039
nonlinear uncertain,0.6689057039
robust design,0.6686395003
control design,0.6685751476
nonlinear adaptive,0.6676852296
control dynamical,0.6675255445
control close,0.6664821965
network nonlinear,0.6660381707
neural network approach,0.6658079679
feedback controller design,0.6657920298
approach robust,0.6651340462
control design uncertain,0.6648250765
output regulation nonlinear,0.6631015108
network approach,0.6626135235
control nonlinear stochastic,0.6620128418
robust controller,0.6602972247
neural network controller,0.6601998215
observer control,0.6576852296
direct adaptive,0.6576298443
delay input,0.6575533223
noise control,0.6564821965
robust stabilization nonlinear,0.6555690379
feedback design,0.6549938192
robust optimal,0.6542542109
design adaptive,0.6540433911
dynamic neural network,0.6539659051
observer nonlinear,0.6530745907
prescribe performance,0.6528297309
tune control,0.6526135235
iterative learn,0.6514985006
model nonlinear,0.6514676682
delay stability,0.6504383135
identification linear,0.6503807668
control algorithm,0.6495686493
learn control linear,0.6494950377
network control class,0.6489057039
adaptive predictive control,0.6489057039
analysis linear,0.6486291965
state estimation nonlinear,0.6484858933
linear quadratic control,0.6484062046
neural network robust,0.6481720437
neural controller,0.6477763142
delay stochastic,0.6477763142
direct adaptive control,0.6472711655
adaptive fuzzy neural,0.6465265206
control linear,0.6462463382
nonlinear model predictive control,0.6459087630
control discrete,0.6456143667
stability performance,0.6444757968
robust state,0.6439659051
feedback nonlinear,0.6439155862
state output feedback,0.6432270564
adaptive controller design,0.6430298466
delay approach,0.6417917644
control real,0.6415122015
motor control,0.6413194058
control hybrid,0.6413194058
control multiple,0.6411936786
output feedback model predictive control,0.6407509458
control piecewise,0.6405805572
variable structure,0.6398937319
feedback nonlinear control,0.6398298054
output feedback robust,0.6389057039
nonlinear stochastic,0.6389057039
data control,0.6389057039
design class nonlinear,0.6371422229
control partial,0.6364821965
control constrain linear,0.6349514466
robust model,0.6339050816
adaptive optimal control,0.6316865408
rate control,0.6305805572
stability discrete,0.6304651031
adaptive control nonlinear,0.6300800297
control linear discrete,0.6289057039
output feedback adaptive,0.6289057039
optimal control nonlinear,0.6289057039
linear quadratic optimal,0.6288908894
design discrete,0.6273725655
discrete distribute delay,0.6268432308
decentralize adaptive control,0.6260167769
singular perturb,0.6260111428
control design class,0.6255555487
feedback track control,0.6254678058
nonlinear observer,0.6252620907
space model,0.6252607072
control discrete event,0.6234664058
nonlinear model predictive,0.6229341993
adaptive stabilization,0.6215947877
feedback control discrete,0.6188779261
class discrete,0.6181300995
control scheme,0.6176650584
reduce order,0.6175807143
estimation nonlinear,0.6144740147
robust control linear,0.6143066840
stability analysis linear,0.6140705079
continuous discrete,0.6127967259
sample data,0.6126318981
stochastic neural network,0.6124229758
adaptive robust,0.6123896931
design uncertain,0.6118715538
terminal slide,0.6113254945
robust performance,0.6102657986
nonlinear continuous,0.6091286958
linear plant,0.6090212524
unknown nonlinear,0.6089786095
adaptive output feedback,0.6089097483
linear switch,0.6088624922
robust controller design,0.6088042508
output feedback model predictive,0.6085562805
control nonlinear,0.6083904139
robust track control,0.6077418943
disturbance rejection,0.6075807143
control single,0.6075683920
stability network control,0.6069752413
high gain observer,0.6065173701
dynamic network,0.6063635235
flexible joint robot,0.6062678638
class nonlinear discrete,0.6041099498
uncertain dynamic,0.6036350162
network adaptive controller,0.6021573754
control class nonlinear discrete,0.6001295976
state feedback,0.5995881339
variance control,0.5993446314
neural network control class,0.5988779261
stability analysis nonlinear,0.5982656134
control strict feedback,0.5978934253
high gain,0.5962678638
stability result,0.5962282901
feedback control uncertain,0.5943761534
adaptive learn control,0.5943761534
control interconnect,0.5942702369
control large,0.5940600807
model adaptive,0.5923846854
robust decentralize,0.5907509916
vary delay,0.5895791187
state estimation linear,0.5895468434
predictive control nonlinear,0.5891073746
network control,0.5882437240
feedback control class,0.5881261534
neural network adaptive,0.5878740535
parametric uncertainty,0.5873103809
mode control uncertain,0.5872175766
sufficient condition,0.5867045858
optimal control stochastic,0.5852325272
control nonlinear system neural network,0.5851859339
static output feedback control,0.5850642857
feedback control nonlinear,0.5847068953
infinite dimensional,0.5839815441
switch nonlinear,0.5839155862
input output data,0.5836199536
high frequency gain,0.5832898758
analysis nonlinear,0.5801735505
quadratic control,0.5794363546
boundary control,0.5794146594
control manipulator,0.5792519767
input output delay,0.5792464439
control nonlinear dynamical,0.5791922859
mode control design,0.5790030190
network optimal,0.5789854641
optimal track control,0.5786791145
supervisory control discrete event,0.5785851380
markov jump,0.5775129174
adaptive nonlinear control,0.5775112778
observer design,0.5768055407
neural network control,0.5767920377
rep comment,0.5760460809
reference adaptive control,0.5758343757
control nonlinear dynamic,0.5743761534
feedback stabilization nonlinear,0.5725213146
