triangle free,0.9030455671
metric space,0.9019133921
modal logic,0.9008064109
approximation algorithm,0.8997410104
closure operator,0.8976941527
line segment,0.8970241720
edge coloring,0.8954805584
boolean function,0.8941631769
euclidean space,0.8922165318
cartesian product,0.8920424624
context free,0.8920363242
perfect matching,0.8920070537
boolean algebra,0.8913504959
finite field,0.8897627507
shortest path,0.8873115198
circular arc,0.8868192912
finite automata,0.8862017537
propositional logic,0.8840494864
context free grammar,0.8831191366
random graph,0.8792632147
abelian group,0.8764509540
set theory,0.8763230758
regular graph,0.8759099046
planar graph,0.8754028846
cubic graph,0.8753092067
neural network,0.8744508613
plane geometry,0.8743830938
real number,0.8740188993
bipartite graph,0.8736741710
complete graph,0.8713806579
independent set,0.8653922670
hamiltonian cycle,0.8647398608
topological space,0.8640417585
vertex transitive,0.8640159281
fuzzy set,0.8627488105
line graph,0.8626114089
higher order,0.8595033778
nash equilibria,0.8590822661
nash equilibrium,0.8553962878
perfect graph,0.8533835436
cooperative game,0.8497146267
equivalence relation,0.8426369199
normal form,0.8375353817
order theory,0.8366632178
cycle graph,0.8356040000
algebraic logic,0.8344846919
free group,0.8343202352
finite set,0.8339093298
graph large,0.8283679826
chordal graph,0.8281209536
triangle free graph,0.8269257614
bound degree,0.8233880980
odd cycle,0.8194861153
stable set,0.8168841351
interval graph,0.8152547661
minimum spane tree,0.8082046287
induce subgraph,0.8073646295
edge connect graph,0.8072588387
number edge,0.8000216851
critical graph,0.7990915349
edge connect,0.7984777754
order logic,0.7953513966
free grammar,0.7928570647
strong regular,0.7887669175
fix point theorem,0.7834126154
chromatic number random,0.7811304017
cycle length,0.7788453329
hamilton cycle,0.7611319127
polynomial finite field,0.7608487243
dominate set,0.7172901542
disjoint path,0.7140970798
sparse graph,0.7077973792
fuzzy number,0.7050355917
edge connectivity,0.7037304531
graph diameter,0.6977973792
abstract algebraic logic,0.6977442502
intuitionistic fuzzy,0.6884507296
point theorem,0.6864101582
degree sum,0.6849617336
edge color,0.6777695458
category partial enumerate set,0.6693394923
connect graph,0.6680318191
path cycle,0.6660989600
sum game,0.6630054631
semi abelian category,0.6610496932
upper bound,0.6593655828
local finite,0.6482981599
circular chromatic,0.6391083159
ramsey type,0.6383341206
chromatic number random graph,0.6353064809
cross number,0.6336585382
relate problem,0.6254774762
theorem prove,0.6175583332
type theorem,0.6161963201
chromatic number graph,0.6155736564
complete boolean algebra,0.6137616959
pseudo random,0.6131772911
circular arc graph,0.6131309495
edge disjoint,0.6020598410
soft set,0.5918831910
edge chromatic,0.5893657624
stochastic game,0.5760261108
tu game,0.5656609052
parallel algorithm,0.5642579414
maximum degree,0.5608407048
short proof,0.5596753843
edge chromatic critical,0.5587982662
cycle cover,0.5574645295
fix point,0.5570303099
number random graph,0.5456945508
binary search tree,0.5396254023
point set,0.5306300324
graph edge,0.5263449954
minimum spane,0.5226861913
bound arithmetic,0.5205963211
short cycle,0.5195047190
cyclic code,0.5191514657
strong regular graph,0.5189209562
random walk,0.5076675001
bound number,0.5072207928
path planar graph,0.5071065874
difference set,0.5036305548
circular chromatic number,0.4964606461
bound chromatic,0.4864612983
local finite graph,0.4857199326
multipartite graph,0.4831966451
graph bound,0.4831326162
weak form axiom choice,0.4805976482
search tree,0.4781053576
longest path,0.4729962271
axiom choice,0.4653894469
degree freedom,0.4604475044
minimal structure,0.4561951331
list color,0.4468295604
longest cycle,0.4457524413
