nuclear power plant,0.9178023386
nuclear power,0.9164145798
fault tolerant,0.9163659111
fuzzy logic,0.9153748855
monte carlo,0.9139465621
markov chain,0.9135905844
monte carlo simulation,0.9127852994
sensitivity analysis,0.9106279447
petri net,0.9103620066
neural network,0.9100456261
wind turbine,0.9092324459
supply chain,0.9075139941
risk assessment,0.9063181669
critical infrastructure,0.9054239077
spent nuclear fuel,0.9053128308
bayesian network,0.9031754268
yucca mountain,0.8982252452
fault tree analysis,0.8952950240
genetic algorithm,0.8902911468
human reliability,0.8883822997
failure rate,0.8883043007
nuclear fuel,0.8859675014
fault tolerance,0.8804039482
probabilistic risk assessment,0.8785635916
electric vehicle,0.8748078390
importance measure,0.8733630922
waste isolation pilot plant,0.8717471945
markov model,0.8707212065
preventive maintenance,0.8685068830
bayesian inference,0.8636790409
performance evaluation,0.8568860885
optimal control,0.8551678152
mountain nevada,0.8508363236
assessment waste,0.8467431889
fault tree,0.8431260097
multi objective,0.8383301149
radioactive waste,0.8301340302
condition maintenance,0.8167976095
uncertainty sensitivity analysis,0.8031736735
power plant,0.8031260097
isolation pilot plant,0.8010064316
pilot plant,0.7952198204
fault diagnosis,0.7931195905
fault detection isolation,0.7800251635
performance assessment,0.7779878835
bayesian belief network,0.7708330919
reliability analysis,0.7706505098
maintenance policy,0.7706075027
safety critical,0.7646526598
carlo simulation,0.7555339781
multi state,0.7475386124
performance assessment propose high,0.7471734508
artificial neural network,0.7439290570
markov chain monte,0.7416028061
markov chain monte carlo,0.7396071558
fault detection,0.7328422737
assessment waste isolation pilot,0.7262800993
yucca mountain nevada,0.7252835989
radioactive waste repository,0.7218201504
performance assessment propose high level,0.7215114299
high level,0.7152221065
reliability assessment,0.7137363569
design optimization,0.7135328367
human reliability analysis,0.7104927845
risk analysis,0.7062181811
condition monitor,0.7054921347
performance assessment yucca mountain disposal,0.7054021813
fuzzy inference,0.7024150425
assessment waste isolation pilot plant,0.7022800993
uncertainty sensitivity,0.6963115579
failure probability,0.6952988055
function performance assessment waste isolation pilot,0.6828801958
performance assessment waste,0.6813948874
scenario classes performance,0.6782484783
bayesian approach,0.6746806221
waste repository,0.6718522173
failure mode,0.6684567092
human error,0.6677487763
performance assessment waste isolation,0.6629738348
detection isolation,0.6570168272
model validation,0.6499886012
safety assessment,0.6365288161
supply chain management,0.6258866285
nuclear fuel high,0.6252717301
assessment propose high level radioactive,0.6247962686
complementary cumulative distribution function performance assessment,0.6240906496
level radioactive waste repository,0.6239661649
assessment waste isolation,0.6199323223
repository yucca,0.6188169743
epistemic uncertainty,0.6132658547
scenario classes performance assessment,0.6059556851
maintenance optimization,0.6052071994
cumulative distribution function performance assessment waste,0.6042310227
risk inform,0.6042086150
performance assessment propose,0.5990073202
repository yucca mountain nevada,0.5885530225
assessment propose high level,0.5847549152
risk management,0.5846912726
ear warn,0.5837121278
performance assessment propose high level radioactive,0.5834720130
assessment propose high,0.5701796725
assessment propose,0.5695425947
associate complementary cumulative distribution function performance,0.5674505667
procedure nuclear power plant,0.5652771833
repository yucca mountain,0.5646853953
quantification margin uncertainty,0.5644196229
distribution function performance assessment waste isolation,0.5597806744
supply chain network,0.5483887444
model predictive control,0.5470365628
mode effect analysis,0.5467457066
assessment propose high level radioactive waste,0.5433164186
dynamic probabilistic simulation operate crew,0.5430534643
propose high level radioactive waste repository,0.5427418321
safety critical system,0.5427280510
fault tolerant control,0.5421607240
function performance assessment waste isolation,0.5410378259
propose high level radioactive,0.5387834988
power distribution,0.5336559222
discrete event system,0.5284558736
mountain disposal,0.5259790632
probabilistic safety assessment,0.5243723010
classes performance assessment,0.5242823328
spent nuclear,0.5234172871
performance assessment waste isolation pilot,0.5184751278
associate complementary cumulative distribution function,0.5159790632
isolation pilot,0.5154346213
emergency operate procedure,0.5137121278
common cause failure,0.5133481517
electric power,0.5090564105
cognitive model dynamic probabilistic simulation,0.5054098817
simulation operate crew response complex,0.5007426361
dynamic probabilistic simulation operate crew response,0.4976078041
parameter uncertainty,0.4939863174
high level radioactive waste repository,0.4922101254
expert system,0.4918038178
series parallel system,0.4897346722
waste repository yucca,0.4892511627
high level radioactive,0.4887890727
fuzzy logic approach,0.4880128218
complementary cumulative distribution function performance,0.4873374921
maintenance plane,0.4771596566
discrete event,0.4680630330
probabilistic simulation operate crew response complex,0.4678858398
expect dose,0.4661756347
measure emergency operate procedure,0.4617659061
quantitative analysis,0.4498063026
statistical analysis,0.4437173934
high level radioactive waste,0.4434486629
high level radioactive waste repository yucca,0.4356311780
probabilistic simulation operate crew response,0.4333075266
fuzzy inference system,0.4323991645
policy multi,0.4311392026
replacement policy,0.4274945919
failure mode effect analysis,0.4274805311
assessment yucca mountain disposal system spent,0.4250575690
hybrid electric vehicle,0.4222703309
cause failure,0.4218253980
cumulative distribution function performance assessment,0.4212127164
reliability evaluation,0.4207617512
repository yucca mountain nevada uncertainty sensitivity,0.4189838418
maintenance schedule,0.4180971011
fuel high,0.4171447701
system spent nuclear fuel high,0.4167734072
data driven,0.4153048126
control system,0.4067952737
propose high level radioactive waste,0.4058576679
multi state system,0.4046906327
parallel system,0.4039051626
failure mode effect,0.4037834702
uncertainty quantification,0.4017631660
procedure nuclear,0.4012009025
complexity measure emergency operate procedure,0.3994572260
imperfect preventive maintenance,0.3993477650
global sensitivity analysis,0.3982320715
system spent nuclear fuel,0.3951536413
yucca mountain disposal system,0.3939115356
production plane,0.3930208914
quantitative assessment,0.3919397052
nuclear reactor,0.3908528870
system spent nuclear fuel high level,0.3884409625
model check,0.3876238822
performance assessment yucca mountain,0.3865457607
performance analysis,0.3863011936
water distribution,0.3801937712
performance assessment waste isolation pilot plant,0.3789538512
phase mission,0.3789264316
procedure nuclear power,0.3779438090
parameter estimation,0.3771521084
security risk,0.3770700274
propose high level,0.3730438786
control chart,0.3719218626
yucca mountain nevada uncertainty sensitivity,0.3710717201
optimal design,0.3700920122
level radioactive,0.3690438786
real time,0.3673514061
compete risk,0.3672660212
model dynamic probabilistic simulation operate crew,0.3667938182
preventive maintenance policy,0.3667296858
distribution function performance assessment waste,0.3634040857
quantification margin,0.3619420993
offshore wind turbine,0.3587055752
multi unit,0.3584110594
series parallel,0.3577077104
nuclear fuel high level radioactive,0.3542199023
distribution function,0.3541217252
state estimation,0.3513561409
mountain disposal system spent nuclear fuel,0.3511260894
function performance assessment,0.3473171032
test case,0.3428756069
yucca mountain disposal,0.3428395790
quality assessment,0.3422012331
level radioactive waste repository yucca,0.3418905555
hybrid electric,0.3402050585
chain network,0.3401563322
nuclear fuel high level radioactive waste,0.3374194832
operate crew response complex,0.3341188641
simulation operate crew response,0.3336845354
complex network,0.3323562303
safety critical software,0.3320976439
waste isolation,0.3306114930
dynamic fault tree,0.3302185502
bayesian belief,0.3295002953
waste repository yucca mountain,0.3289113682
waste repository yucca mountain nevada,0.3287863682
probabilistic model,0.3282716915
multi agent,0.3265648635
fuel high level,0.3257173914
chain management,0.3198802065
optimal maintenance policy,0.3196968480
classes performance assessment propose high level,0.3179774865
operate procedure,0.3175209843
performance assessment yucca,0.3154751785
repository performance assessment,0.3151901619
level radioactive waste repository yucca mountain,0.3148067442
process control,0.3140521982
distribution function performance assessment,0.3114798292
waste disposal,0.3107286759
case study,0.3101499584
repairable system,0.3097265254
nuclear waste,0.3072660212
diagnosis dynamic,0.3071095765
optimal operation,0.3066006986
