neural network,0.9137104754
artificial neural network,0.9080650339
principal component analysis,0.9077602093
feature extraction,0.9076727252
feature selection,0.9074987749
recurrent neural network,0.9045167109
intrusion detection,0.9000778337
pattern recognition,0.8957571438
data mining,0.8952338053
selection algorithm,0.8949673400
genetic algorithm,0.8946954859
neural net,0.8946799991
radial basis function,0.8931356749
social network,0.8918341121
gene expression,0.8895492631
model selection,0.8879026263
data stream,0.8873606738
support vector machine,0.8847643637
discriminant analysis,0.8847147206
basis function,0.8813325262
face recognition,0.8810221022
vector quantization,0.8774805361
evolutionary algorithm,0.8769868780
decision tree,0.8766179754
fuzzy logic,0.8735231132
anomaly detection,0.8699309722
dimensionality reduction,0.8683802764
synaptic plasticity,0.8652657692
kernel function,0.8638578531
bayesian network,0.8619799986
gradient descent,0.8473999834
support vector regression,0.8373287974
network analysis,0.8344899281
series prediction,0.7971902018
reinforcement learn,0.7723650536
spike neuron,0.7644228571
component analysis,0.7634466800
bidirectional associative memory,0.7611321843
association rule mining,0.7553948207
activation function,0.7480364237
twin support vector machine,0.7415860766
pulse couple neural network,0.7213500045
classification rule,0.7194936170
cellular neural,0.7170544578
rule extraction,0.7158621053
semi supervise,0.7153292141
learn vector quantization,0.7119006527
cluster algorithm,0.7059960630
learn algorithm,0.6936478184
cost sensitive,0.6930433305
competitive learn,0.6923479623
vector regression,0.6910287688
image classification,0.6887511333
genetic network program,0.6844506987
organize feature map,0.6831679178
fuzzy inference,0.6805527226
artificial neural,0.6803747473
active learn,0.6671685894
extreme learn,0.6645202987
machine learn technique,0.6635063774
classification problem,0.6630440360
metric learn,0.6613184255
expression data,0.6569094299
algorithm learn,0.6568232615
machine learn,0.6556513043
supervise learn,0.6357496720
incremental learn,0.6286031946
discriminant analysis face recognition,0.6280953798
network approach,0.6277581635
discriminant analysis face,0.6262570155
twin support vector,0.6261823654
fuzzy min max neural,0.6136452727
series classification,0.6118929691
learn approach,0.6079892902
associative memory,0.6056412206
pulse couple neural,0.6036452727
subset selection,0.6010883099
twin support,0.6003408475
computational model,0.5992433762
bidirectional associative,0.5953015363
gene expression data,0.5924903265
text classification,0.5921799767
adaptive fuzzy,0.5816731722
convolutional neural network,0.5795388574
cellular neural network,0.5764900517
basis function neural network,0.5735636935
train algorithm,0.5712221978
multilayer neural network,0.5685254957
couple neural network,0.5678196990
vector machine classifier,0.5676799258
basis function neural,0.5643698060
learn technique,0.5618463338
imbalance data,0.5616565030
multiclass support vector machine,0.5599270143
basis function network,0.5570435433
square support vector machine,0.5563397752
fuzzy cluster,0.5558830128
multilayer neural,0.5517238710
feature map,0.5501203528
radial basis function neural network,0.5486085233
fuzzy rule,0.5447453402
independent component analysis,0.5445612289
unsupervis learn,0.5403873292
couple neural,0.5385748869
kernel principal component analysis,0.5334669849
radial basis function network,0.5309719875
train recurrent neural network,0.5303418528
principal component,0.5299439612
short term,0.5284773738
spike neural network,0.5266275536
support vector machine classifier,0.5234100639
semisupervis learn,0.5211989220
online learn,0.5203123772
rule extraction support vector machine,0.5125624263
analysis neural,0.5124153852
neuron model,0.5090334336
mining association rule,0.5041607173
train recurrent neural,0.5040505176
hidden layer,0.5028424947
spike neural,0.5013174625
dimensional data,0.4985138681
machine learn approach,0.4968454561
text categorization,0.4951045355
wavelet neural,0.4892385594
application neural network,0.4793047065
semi supervise classification,0.4776451107
algorithm support vector machine,0.4748602621
high dimensional data,0.4743735581
high dimensional,0.4573474770
association rule,0.4551508194
markov model,0.4512555805
square support vector,0.4491141717
data set,0.4432297000
cancer classification,0.4402297573
relevance vector machine,0.4368523866
radial basis function neural,0.4334585210
multiclass classification,0.4332272739
neural model,0.4324153852
network model,0.4291591327
hybrid approach,0.4290455179
analysis face recognition,0.4261985293
single hidden layer,0.4251126402
function approximation,0.4246228877
topographic map,0.4147548459
multi class,0.4097613964
prune algorithm,0.4073555228
wavelet neural network,0.4050396022
organize feature,0.4048825474
mixture model,0.4037871340
neural network approach,0.4022943668
algorithm principal,0.4004535889
short term load forecast,0.3996846672
train recurrent,0.3983669051
feature weight,0.3954960202
protein interaction,0.3935835615
nearest neighbor classification,0.3930928118
neural network genetic,0.3927102354
load forecast,0.3892781418
network program,0.3876643765
multiclass support vector,0.3874516411
pulse couple,0.3869841667
neighbor classification,0.3853943480
fuzzy min max neural network,0.3838114744
feature subset,0.3830331181
dynamic model,0.3829731270
classification kernel,0.3826795504
train multilayer,0.3772339995
ensemble classifier,0.3743235607
single layer,0.3724892815
neuronal network,0.3724463173
neuron network,0.3706497358
organize map,0.3691678647
self organize feature map,0.3686573274
maximum margin,0.3683278293
pattern classification,0.3671397889
fraud detection,0.3671021782
decision support,0.3670657255
classification feature,0.3668933881
max neural network,0.3667948876
rule mining,0.3657664871
algorithm principal component,0.3610379113
em algorithm,0.3587975914
feature space,0.3583006210
forward neural network,0.3556718927
loss function,0.3554109208
class association rule,0.3540976118
optimization algorithm,0.3540195955
probabilistic neural,0.3537852614
classification learn,0.3514343362
function network,0.3513012362
sensor network,0.3488395593
time series prediction,0.3473295059
generative topographic map,0.3460677246
neural network architecture,0.3456153425
naive bayes classifier,0.3455266008
network architecture,0.3437852614
learn vector,0.3414343362
vector machine,0.3407253441
model prediction,0.3395688717
layer neural,0.3386265737
memory learn,0.3383181257
network train,0.3372852949
rule extraction support vector,0.3342741743
community detection,0.3330449552
recurrent neural,0.3329228331
adaptive learn,0.3319685922
short term plasticity,0.3307064587
long term,0.3285147724
selection neural,0.3276450149
instance selection,0.3272517743
linear discriminant analysis,0.3260588836
fuzzy min,0.3252091311
regulatory network,0.3222597119
application neural,0.3214343362
forward neural,0.3206097613
spectral cluster,0.3190821298
process model,0.3189979660
extreme learn machine,0.3185938249
evolutionary neural,0.3183181257
min max neural,0.3174727085
model dynamic,0.3165133162
rule induction,0.3163516464
protein protein interaction,0.3134682333
term memory,0.3131835070
large scale,0.3117535115
multi label,0.3073411931
speech recognition,0.3070941269
sensitivity analysis,0.3064655822
hierarchical cluster,0.3064555549
time dependent plasticity,0.3042580674
adaptive neural,0.3014343362
single hidden,0.3008346621
type fuzzy,0.3006880620
classification data,0.3002491193
term load forecast,0.2999009352
dependent plasticity,0.2987695307
machine classification,0.2954129381
fuzzy neural network,0.2949520711
analysis face,0.2942739955
global convergence,0.2923303660
concept drift,0.2901271474
relevance vector,0.2894142928
supervise classification,0.2893430505
mining association,0.2892175062
global local,0.2877473834
kernel principal component,0.2874328088
probabilistic neural network,0.2872152955
integrate fire neuron,0.2867442578
rule extraction support,0.2861838605
tree structure,0.2849942415
network identification,0.2843893347
function neural network,0.2829060931
least square support vector machine,0.2800018504
network reinforcement,0.2799963695
network linear,0.2799963695
genetic program,0.2783627110
neural network train,0.2772852949
transfer function,0.2771702192
min max neural network,0.2762536218
learn model,0.2747027936
fuzzy min max,0.2740800335
algorithm dynamic,0.2704499408
auto associative,0.2692267418
neural network genetic algorithm,0.2683165097
neural network analog,0.2656601627
algorithm network,0.2645343362
bankruptcy prediction,0.2644259283
particle swarm optimization,0.2637756073
