optimization problem,0.8796552947
location problem,0.8746514719
parallel algorithm,0.8725290036
evolutionary algorithm,0.8722348379
iterative method,0.8720981839
level set,0.8676617313
combinatorial optimization,0.8670920902
optimal control problem,0.8666926339
optimal control,0.8665921936
schedule problem,0.8639323090
numerical solution,0.8637414075
multi objective optimization,0.8629642829
algorithm solve,0.8625290036
discriminant analysis,0.8625221666
objective function,0.8608796004
quadratic program,0.8592241689
assignment problem,0.8586946716
basis function,0.8585735184
wavelet transform,0.8571033457
genetic algorithm,0.8566047925
dynamic program,0.8557350765
saddle point,0.8552750739
float point,0.8533319120
approximation algorithm,0.8525164131
linear program,0.8524785633
radial basis function,0.8522945573
support vector machine,0.8518814356
differential equation,0.8515853022
integer program,0.8509892678
partial differential equation,0.8509661397
sensitivity analysis,0.8509461864
square root,0.8504796169
particle swarm optimization,0.8494462699
simple polygon,0.8485395272
differential evolution,0.8483338946
tabu search,0.8481506095
sparse matrix,0.8471041309
large sparse,0.8458390969
piecewise linear,0.8447127171
sparse approximate,0.8428731861
inverse problem,0.8420487721
matrix factorization,0.8420376419
finite element,0.8412254423
elliptic curve,0.8407854163
automatic differentiation,0.8387585938
objective optimization,0.8382999568
constrain optimization,0.8381998141
polynomial chao expansion,0.8380424617
convex hull,0.8375988243
parameter estimation,0.8367304902
approximation scheme,0.8344507303
minimum spane,0.8327940244
neural network solve,0.8294753501
ant colony optimization,0.8294424793
algebraic equation,0.8274093323
np hard,0.8272595255
shortest path,0.8252195661
knapsack problem,0.8225932789
total variation,0.8208642836
neural network,0.8193463691
positive definite,0.8188631292
ant colony,0.8183343997
interior point,0.8174950669
conjugate gradient,0.8170728159
integral equation,0.8158225821
domain decomposition,0.8157132881
linear quadratic,0.8155315244
fast multipole,0.8128436744
network solve,0.8122469877
discrete logarithm,0.8070539449
shortest path problem,0.8059961751
series parallel,0.7987704926
polynomial chao,0.7979720869
local search,0.7970458576
global sensitivity analysis,0.7960543077
search algorithm,0.7956966042
linear equation,0.7956410014
stability analysis,0.7876719668
sparse matrices,0.7799013769
stochastic differential equation,0.7798629024
colony optimization,0.7790807364
fix point,0.7745842887
newton method,0.7734155580
approximate inverse,0.7724732615
primal dual,0.7685657460
vector machine,0.7580261564
convex optimization,0.7573733059
elliptic partial differential equation,0.7534483595
cubic spline,0.7455814769
salesman problem,0.7368384119
shop schedule problem,0.7356099410
projection neural network,0.7320739695
symmetric positive definite,0.7320076805
minimum spane tree,0.7222382097
min max,0.7173096907
linear discriminant analysis,0.6958981817
job shop schedule problem,0.6909662587
