virtual environment,0.9364678425
decision support system,0.9364279917
virtual world,0.9351824392
mobile device,0.9332185271
mobile robot,0.9300659656
social network,0.9282719185
virtual machine,0.9268086372
information retrieval,0.9252856280
multi agent system,0.9249824824
pervasive computing,0.9247588810
user interface,0.9239906067
knowledge management,0.9228398351
lesson learn,0.9228374065
electrical engineer,0.9226038511
computational intelligence,0.9218196077
software development,0.9212171326
real world,0.9184473035
virtual reality,0.9181524424
virtual laboratory,0.9174526873
neural network,0.9141956709
ambient intelligence,0.9136728432
user experience,0.9116285777
product development,0.9105021796
information science,0.9085511926
mobile phone,0.9040354832
artificial intelligence,0.9025976540
computational science,0.9006291217
smart city,0.8986729319
web service,0.8985081549
software engineer,0.8976624067
ubiquitous computing,0.8965536299
power electronic,0.8912590163
school student,0.8911953709
natural language,0.8907693277
open source,0.8899892120
mix reality,0.8887391939
object orient,0.8847678942
digital library,0.8788807859
design implementation,0.8781946409
engineer education,0.8708024213
information technology,0.8628819485
user interface design,0.8583025125
end user,0.8546243263
interaction design,0.8418726475
distance learn,0.8308693545
high school,0.8299934339
health care,0.8193525909
graphical user interface,0.8186080387
assist live,0.8105047796
high school student,0.8074455747
decision support,0.7911404534
active learn,0.7837889040
robot interaction,0.7696693972
mobile augment reality,0.7498631406
context aware,0.7489682135
computing environment,0.7351537300
ambient assist live,0.7337981393
internet thing,0.7034190559
reinforcement learn,0.7027865536
intelligent tutor,0.6843414532
tool support,0.6794396408
collaborative learn,0.6599882122
user center,0.6584495232
semantic web,0.6554294670
visual impair,0.6496301778
virtual learn environment,0.6455837913
introductory program,0.6408719671
multi agent,0.6333317145
knowledge engineer,0.6327976710
ambient assist,0.6281085921
design evaluation,0.6276373791
machine learn,0.6267450456
blende learn,0.6139151460
data mining,0.5992864569
home environment,0.5977078210
higher education,0.5962151000
interface design,0.5938741751
program environment,0.5937702085
case study,0.5931241490
project learn,0.5833585514
science education,0.5755200980
clinical decision support,0.5641526268
signal process,0.5590815468
activity recognition,0.5590815468
mobile robot navigation,0.5562539231
student learn,0.5562031214
educational tool,0.5513563361
enhance learn,0.5488069977
human machine,0.5417706054
tool teache,0.5375548243
intelligent tutor system,0.5057479974
human robot,0.5010644368
software tool,0.4993426002
man machine,0.4729019274
learn tool,0.4676395967
mobile computing,0.4624687393
interactive multimedia,0.4558169344
computer assist,0.4476032217
pair program,0.4457542747
grand challenge,0.4412815553
software project,0.4379186929
education research,0.4340926046
author tool,0.4320956042
undergraduate computer science,0.4314589139
computer architecture organization,0.4292962259
intelligent user interface,0.4261957514
approach teache,0.4221842784
design project,0.4220918270
smart home,0.4106349635
science engineer,0.3996286175
computer science curriculum,0.3888569302
